,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Run 21,Run 22,Run 23,Run 24,Run 25,Run 26,Run 27,Run 28,Run 29,Run 30,Run 31,Run 32,Run 33,Run 34,Run 35,Run 36,Run 37,Run 38,Run 39,Run 40,Run 41,Run 42,Run 43,Run 44,Run 45,Run 46,Run 47,Run 48,Run 49,Run 50
F102014,3637.073035938325,3429.590376840846,4074.187970803948,3973.4958260573167,3842.649115630985,2673.5898238019663,3193.5509118561176,4387.236944880618,4271.898967586312,3129.4653513283283,3658.5986491045414,3700.0436705785496,3733.523944480916,4009.4681208121256,3772.7476169279726,4210.6273741745645,3809.5214298848987,2653.4732779652095,2612.943989542955,3734.1716777948623,2711.8153338821003,3546.654706456434,3538.732327479028,3610.439233367292,2229.1167939090337,4375.922820342681,3005.1602330554288,1965.2003963430388,3328.8051752157353,3949.3375402163083,2728.3710077919113,3239.240824311819,3629.3016897490716,3085.1016333445214,3847.8270608173907,3188.8617229105676,3567.5044101059666,3429.172971305409,3284.824409859423,2467.2051599649703,3204.8707044021794,3487.8156933249493,3600.927117162053,4289.951665440905,3604.9995145756357,3695.6863826096233,1882.7455315407606,3991.5798614132027,2838.8092068009882,2852.000083655218
F112014,3701.3343121247835,4113.893407411371,4044.0483316690397,2772.0206257861373,3714.332385618285,2699.9243575022856,3274.849442650173,2786.8830225607617,3095.648006611773,3655.5203590448527,2270.2054743459494,3260.4106362126995,3258.409827574924,3474.968112364164,2650.0179753743096,3665.1852132096383,3764.0346997375855,3340.8837219671377,3379.4391431092654,3888.3626012987033,3475.0358174532403,3429.833859851253,2956.9885136495222,3322.372896615243,3407.179404992832,3435.9893981254663,2629.459103545377,3185.586694824906,2841.1986769855703,2607.327071747498,2289.3424157543814,4035.3170628274747,3452.5508690209344,3358.6966623253193,3725.8925200723534,4124.93205003318,2772.4584375681816,3746.99790869301,3011.072928611521,3556.3722030366316,3717.719915784526,3379.815526544853,3388.5033439662457,3438.985158258357,3512.1162208306696,2110.5557418305016,2968.012100012833,3074.0134084323345,4432.911741599843,3210.243986969982
F12014,281970420.4113299,995417681.1825371,114790965.3752546,625321119.9538323,316574316.97835445,553404557.8402185,268310935.18408218,1076666088.6380522,428684735.8773969,1164729228.9883506,824994343.255362,186903510.99988526,1041313392.7027698,553540605.7690957,449309040.099657,335142807.73693174,349608274.04527855,270236218.7109661,364248482.6584557,972349282.6450151,252956789.5734619,237694236.95757258,931055476.3601631,286623222.66654474,295443857.45987564,155250126.33861005,592584638.7214327,553459420.1004081,280848297.54115963,1297647087.6560352,988680070.9925536,163739860.75108695,296533840.3319233,519057517.3259744,566002525.1609573,958591942.1109945,193848498.1186857,864994828.4870934,645955084.9771074,304568174.82313657,344135543.3416403,531959673.8260925,313980899.6843255,209919881.0112372,355375775.7056807,1160151901.545647,466732114.1615162,304835578.4029348,470547981.8526889,325560283.2414255
F122014,1203.6708909109338,1203.6535907020059,1202.8252135805465,1203.9106538233182,1204.4812842109452,1204.0605550045198,1203.4907678865795,1204.4163224569454,1203.3674842086684,1203.5856300024714,1203.5058226551994,1203.6883019063164,1202.470798833436,1203.423655515834,1204.44329099431,1203.921292549068,1203.1587732814469,1204.2649259857983,1203.7549826743405,1204.2797533362798,1204.3070565725893,1203.6303513487062,1204.3176327038411,1202.5032631174884,1203.9274919754976,1202.9396031123758,1204.1829280290417,1203.9109895885729,1203.9124432599397,1204.0738669255036,1203.0147381319732,1202.812833133667,1203.9150521236638,1202.6737555133961,1202.5041057647104,1203.4976358044212,1203.0301741051428,1203.752980305082,1203.680370334617,1203.0174797869938,1204.0511932063382,1203.7851223994523,1204.7216454023494,1204.0607292164354,1204.2617056397132,1203.5557557216937,1204.3958166460511,1202.818482713244,1204.7013806725354,1202.9492037232733
F132014,1305.0092538636786,1306.0554803138577,1305.5542570997206,1305.8171929271646,1306.1390723610314,1306.541974548149,1306.0026736966893,1306.3069240697275,1306.1242663638586,1305.6110101724278,1305.6282223050318,1305.076877463187,1304.662255583851,1306.8209280987492,1304.9211616394205,1305.2361383409361,1305.6007181813754,1305.2148159094613,1305.6598735242278,1305.3403075328852,1304.8138705766576,1305.5906181317332,1305.6179072424181,1305.6501065249847,1305.141561360913,1306.4042741697472,1305.2536549981346,1305.167000350856,1305.7582387969342,1305.3990175217368,1304.7454908452698,1305.921652606038,1305.7543656855494,1304.4825879844268,1306.0660777865482,1305.29142488764,1305.8575367155217,1306.1131176737042,1305.892443684621,1307.0784122150844,1305.4046282064905,1305.5438556154752,1304.477525648039,1305.3842437461328,1305.3144920677134,1306.306621445727,1305.7633804459313,1306.627586130252,1305.8766865637824,1305.7524799647629
F142014,1505.4018369460455,1474.2745238084751,1509.55016731364,1519.137462680335,1475.8655143524866,1507.3170669573126,1506.552272880326,1502.889758067185,1507.6927804125917,1478.1378967433998,1510.4839387596235,1481.2950868474552,1515.0331130702682,1495.382567172911,1507.1384804999298,1483.0895513165283,1501.9794534842556,1490.7240188044912,1520.2312869837363,1507.636612688515,1529.3797600603148,1518.0926372442268,1535.5929066883198,1507.1284368131244,1495.955125393532,1550.564817147564,1498.6980947380596,1440.8522859584482,1511.5986125236059,1508.1204917742232,1513.5824392564675,1517.9726205678949,1505.7416386427296,1506.352415698049,1508.213400575748,1511.6648573168045,1488.57050436434,1487.205545918837,1499.7334160959513,1550.372513414972,1513.8368507653581,1496.2181218799642,1509.6370631241327,1521.54511901394,1542.8510091739,1499.8439425925178,1507.579412076151,1526.0846804470416,1505.7836610982608,1514.4992583486892
F152014,347822.35945168027,923393.6049345515,278544.9948005572,1111666.7105919805,334331.9872114888,1174748.909596539,332166.87096366764,595625.3188155007,1022166.2599383895,341657.6354525198,203319.34270504984,225009.65967827346,590477.1959255044,1764702.8551905958,534206.4475931227,215196.9500194348,504118.88974165404,203457.37243910838,422849.7107355711,814560.3389349083,508013.3341298502,643957.2563089872,340826.3567739565,1089434.0429237564,653115.7049186486,326681.840528715,1038171.5326862271,613769.7102000248,504556.2945527043,417327.4933001671,1059404.5672078698,625981.0376938737,1146476.8562049104,638966.9279244909,381735.79509795835,356939.5012146897,256410.86247779182,662592.0750767468,485244.87801667786,479856.4682623773,613404.7521915003,687582.6488148515,542990.6687731151,549826.6170169878,147094.43042165323,378362.507460592,457631.52422251826,1067430.804673839,278321.4998777989,163412.34231782684
F162014,1608.9263241540316,1608.7465008642744,1608.9779187037743,1608.50272069495,1609.048233556042,1608.4880716837813,1608.9707158422539,1608.794461480396,1608.9210166833711,1609.0033229993237,1608.9700735170627,1608.881623134162,1608.9913560560549,1608.4827606283632,1608.5053629077179,1608.7240958235534,1608.7814203160615,1609.005599867634,1608.8030275808787,1608.653868812879,1608.8697042080978,1608.946843057501,1609.1110074819628,1608.6129650416128,1608.6257351429047,1608.7947977659896,1608.9330071698587,1608.6767691546206,1608.4785600443709,1608.880906111535,1608.913974967713,1609.1947643145247,1608.9186972256725,1608.9973005328106,1608.4335916379123,1608.8750269972538,1608.8156156104776,1609.057388022605,1608.5611910926832,1608.8971122165424,1609.1400672756972,1609.013586756682,1608.9536203716898,1608.6784087822853,1609.0598458702268,1608.7884425840484,1608.7844286559118,1607.9881456504818,1608.6223208738752,1608.7600268487408
F172014,10502990.651905358,15230923.121664394,19108579.55572787,11539751.459844323,20088343.125955164,3837823.5106197526,8837486.808641922,11476404.68530366,35002656.516422726,4451669.013443696,6825564.675395816,3108611.770009977,8401008.656407956,29544449.771694664,18135130.384523734,5421981.759163931,8583511.057540603,5107204.9264885755,6396815.584971462,8101799.333288703,9251100.814262886,10404589.441782806,9391117.869676413,27644110.3207127,5571552.961756317,7577771.817515899,8323527.639053399,11697498.873238547,21657590.603191946,15853643.011487368,2591799.1405634168,10017140.95505029,30669469.58588578,9054774.81490918,6204192.350584338,4535016.899386858,3548101.2165029543,4776109.367951254,8787072.68926581,21707128.673342556,13631560.616352715,7199971.555426399,1019706.4343136862,37431776.58764584,1251818.0170486267,2985003.19923332,12411566.101773014,9204769.586512426,15596239.259884844,1250503.0722590121
F182014,157121562.0099422,305701597.4508619,16120187.705913825,60463555.94998638,59811505.55939225,249905559.92147604,145644936.4346139,135832320.72673324,85390199.84150887,18471636.05891136,970743604.6712883,35967049.07151464,24726851.465382792,255965722.31438988,234673972.70506823,52742976.642367095,81788157.44053966,439239956.1033646,143229843.79583487,704907047.0739319,184997403.715971,52144343.06919174,35621803.01004372,161018572.53170663,45612666.152555056,16691821.107833829,5751014.016347907,16518518.66504528,173746289.12753603,588609445.0476995,69046478.4958528,448242727.1234903,194794143.54884002,94734022.08366387,164685833.45746714,66926245.91957188,140897143.02718747,229043387.69157577,31494442.926113546,194778399.4814731,106675689.0866843,190962638.06547424,432833976.3732665,30612669.345003534,171545430.87551647,139829365.05975884,266762384.14715746,91064225.43571082,430745090.250475,490535326.95677525
