,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Run 21,Run 22,Run 23,Run 24,Run 25,Run 26,Run 27,Run 28,Run 29,Run 30,Run 31,Run 32,Run 33,Run 34,Run 35,Run 36,Run 37,Run 38,Run 39,Run 40,Run 41,Run 42,Run 43,Run 44,Run 45,Run 46,Run 47,Run 48,Run 49,Run 50
F102020,5784.2781704061900,5122.69341176102,6744.2820031995100,6130.206564991570,5560.320835119300,5600.405712882770,4340.033406808260,5426.846255141600,5920.518650384140,4718.192403551390,4817.860508321460,4860.580594573750,4594.878296620520,5249.30993855075,4947.809616406190,6784.489235986560,5596.43789099339,6339.161740323800,4672.061155282690,4820.068211338360,5414.4895852954900,5437.290978533050,6062.92400884497,4678.760594214320,6464.228143569530,5208.698320210300,5759.930113450440,5071.227721427980,5881.660117908810,6409.554552492340,5237.628130646560,5007.824950710330,4975.806423389350,5343.148619956530,5172.946592437540,4764.827856480760,5680.728559085130,4871.771595847870,5330.612243950120,5642.363095394700,4722.681906329420,4980.728683448100,5823.62099148358,4466.418501011230,5749.4341976264,6068.639530992740,4373.915166882350,5539.391504049690,4898.764631456990,5306.460384548550
F12020,35624082106.57190,39739156108.925100,53354517759.58850,36868621281.93270,41643473211.115300,40568908399.13270,33082895929.01090,41733109576.27440,36383715615.701900,26947574068.192900,34932035317.33710,34732627456.348300,52298737453.972300,49274027019.823400,32691148845.570400,42065680411.1731,32788035066.27670,33451255827.311900,36564319032.1716,37157205321.19730,37870421081.40910,37502230749.41190,35794621448.82160,33331717603.23370,41773055400.723800,41435309343.87320,31663961085.19860,36061256606.41550,32994163977.244000,36966478635.49820,37447157919.54690,40317157475.45350,34591055678.88090,34547834896.98060,39199025872.224,40455330526.4859,30789490265.3242,40252332845.43670,32480185482.748400,32991065644.518500,38259148281.99050,21139863177.63830,51294443517.1262,42481604178.58200,35232215929.097100,33547799611.906800,42883855962.43860,42149734818.88720,26233061973.996700,37369667803.69820
F202005,1132.803666331410,1157.283681090600,1323.1963377027400,1360.3811097427900,1314.235289387060,1056.101262534760,1360.5433983524700,1168.3106091510300,1315.1932826372400,1329.6331907912500,1216.9824336183000,1417.1522943211200,1062.2834512536100,1483.5051223779800,1366.672551420990,1384.7711714098400,1344.2666211437100,1368.4675717055400,1324.0590328517100,1550.2450400536400,1411.772475489490,1424.1641929321300,1387.2177776682800,1402.598657161630,1314.9189721934500,1043.5465831601000,1131.1080256483100,1296.476239630220,1329.4179350606900,1244.752589780320,1431.288358753850,1393.2867319033900,1330.376941972050,1150.8749191881000,1475.3964118020800,1226.4851784822400,1467.2388855469900,1275.3116071374100,1454.4261526210100,1498.3697381313900,1252.6021578706900,1280.0399728596500,1231.924347057800,1256.6834597122300,1233.1924817026500,1508.9857166454700,1480.8778943267800,1286.1282845709200,1503.8112296181200,1294.3682009399300
F202010,25970561039.945300,27902039937.12230,31663864558.610400,69341925828.52500,31699659683.950200,24703317245.11330,50584570249.15810,41085157547.18080,38872948220.5597,28064591621.925800,60402396998.162900,41651720165.73320,22526601995.835700,49683974459.716200,35340915187.28950,51973558331.37210,30050216590.4314,30869604753.001100,21857128792.312800,42416639737.6772,21242226180.018400,17188314487.264000,37755363425.80230,19076263827.664000,33001166223.299500,80680574206.3132,29627907370.06370,34571511608.716400,27336420553.329100,26715022734.8926,25287319321.00540,22624938507.875000,55853967524.54130,34960854064.33300,35776431468.46860,25469991266.34010,39583212229.227300,20789553285.829900,62898823777.378300,47886489239.53940,30416131039.772200,61598886050.201300,38400762788.21820,27578064419.732100,29194603404.33910,36735629691.38630,45306562872.55370,31657325773.639500,40260663249.16610,29962161992.153400
F202013,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,614.5097159052350,614.5097158670640,615.0,615.0,615.0,614.5099373574070,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,614.9999999964670
F202014,9558168051049.170,2444230719931.4800,3916919014741.1400,1813255927877.5200,8748715738209.590,2267491798260.080,18964343140.57040,10094062491.789300,2406656281513.6100,94190463889.29840,10957497082540.100,6384757142859.150,5205527510396.470,3779556359108.7000,46042844172768.00,875385608312.2400,56947337649781.000,60639207605457.10,172952142016.7980,353640141158.74900,56345890198.80800,105742667547024.6,6261100910641.050,4546591543380.000,4963731808411.210,6089643028474.620,25344147316858.10,536622254546441.56,237803613452146.38,13248373280777.40,21575950142348.80,80394945968302.5,2402730873018.910,57245266420.23160,476517963434.48100,39541502705.1035,3233427390093.980,2191727218931.9600,577601467350.7950,1234837899163.4400,2256276284716.450,22456436789787.600,7720712451122.080,39232273710488.00,53857620066.57220,842956264303.2200,40869888147.72740,3864323047757.1400,7138676911934.350,1255487304852.6300
F202017,41574.86603096060,18457.332861580500,13822.172109555900,31152.774427467600,45824.786782369000,47812.71326960430,44683.33431044830,8445.256944587540,35045.00670958730,30866.45160817020,42132.687572243000,43151.234994336000,14406.265154846700,7579.619345940690,19886.58798227320,32574.62411212660,51811.62190078080,25154.247213178300,49237.84456936990,35879.50280949990,32255.84807498560,18661.457373777100,47373.65907567540,40264.909550465600,31589.284887705700,46537.30765373330,26665.834095276700,40777.319797002300,43916.17307247520,51577.722994234700,24995.276261619600,45542.45931010490,48460.452221792000,34921.449134325100,48661.48432059770,45111.4943248499,33981.90907327620,45115.99230158930,13624.701748244900,42365.54085593620,9383.73237961736,19573.61708229190,33241.13581321440,28789.892221595200,10090.232563335800,52613.44527402360,40316.45840214050,17114.81337992210,9158.09077120539,41506.31858997790
F22020,8598.492435329000,8594.247991674930,8215.263436379740,8020.016559261780,7971.935207695720,8093.585206420340,8759.493846704870,8409.696076177470,8111.446430915060,9264.027234651950,8491.782145776250,7520.772468070860,8301.637559238280,9016.824832836620,8238.867031989660,9537.778345838470,8846.541501642260,8666.265983021850,9155.021737465710,8616.20320209698,8566.426947536630,9256.732750103020,8588.270379282600,7453.400117435980,7743.785320603170,8736.800993263430,8139.031290634820,9081.504786952580,7763.340821980150,8789.330956518830,8616.524719023710,8988.234560419740,8076.962216751630,8299.138908123130,9352.711754682790,7672.750758717040,7669.266803952300,8324.0955583311,7971.537521703180,7933.691114602370,7377.374945139460,8292.05063521188,9068.558087639820,8802.68586021092,8301.07533014346,7694.7514886649900,8488.71727832819,7870.6311398937800,8031.886400775010,9166.4345074464
F32020,1709987.0795266600,1303410.539316280,998191.1472280600,1447401.5141467500,725216.4779352500,1275196.6947327900,1478381.0557676200,1135048.7125453900,1090021.96958399,1303359.128176820,848307.4542426220,846736.4239592910,1380490.3100372000,941922.0946909600,739219.0075913090,1225824.5320224100,1143722.0817847000,1408265.6116191200,1494936.2141591,1697829.4567078500,1061032.9566634000,1219470.5640347200,1252496.6284680000,1212882.648465610,1117722.9925968000,1099573.6704909200,1148270.0763077400,837101.1281855790,966601.5328376820,851092.4878538290,1408016.9461567600,918268.5494632420,1244185.225219850,1288571.4136564500,1576789.310786050,982760.3087444550,941770.9813891680,1142724.3339272700,1340014.720305520,1640011.7824613100,1239732.9072034100,1398909.4019400300,732950.3895868210,687905.6994782320,813274.6795254320,940632.6700039720,1262963.6586872300,1098782.484579330,1013381.794783790,1276613.4060419800
F42020,610006.8867232680,724117.281287301,227643.00722095200,274842.12846364600,665437.8487070930,466179.44407325600,109446.10858531600,751034.8892382150,248769.52452743300,322739.2336177730,737498.7848849910,77230.2938168328,338803.8242937200,228452.06313865200,995245.5531036170,738570.2892116760,1288396.8682790200,576201.2900281040,560158.463900372,640717.0897252420,448870.6877646560,582589.740208659,1476859.6103281600,464839.5037126870,1014517.4422883000,162871.62640744100,461327.6118240940,641857.9866354870,200594.92657238300,751535.3913656060,91600.38466775340,751110.7732634640,792341.275371758,98496.7638274011,367158.3762685490,120467.89358052600,143990.5119958430,398786.62976620500,663314.3038287430,592458.1980146040,44909.2729457261,287109.43682126400,101412.98017899800,1172179.5902925400,632349.2647788950,550148.2098110920,952635.0115065510,716594.2584133720,749216.5868689430,833472.4671822710
