,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Run 21,Run 22,Run 23,Run 24,Run 25,Run 26,Run 27,Run 28,Run 29,Run 30,Run 31,Run 32,Run 33,Run 34,Run 35,Run 36,Run 37,Run 38,Run 39,Run 40,Run 41,Run 42,Run 43,Run 44,Run 45,Run 46,Run 47,Run 48,Run 49,Run 50
F102020,9542.08409656124,22843.516703937064,8562.11523277526,10618.238846863016,14078.503657307432,12851.585189881089,7585.085035426526,8642.332032134607,10972.738702114739,9122.349673695193,8272.68437066286,7504.643027532155,8197.220649143368,10547.167155877083,8715.22450946018,9670.172564830316,7705.926186540506,9385.101716454968,10430.055134219274,9672.031398000317,8624.44458641481,10889.739056425156,12287.278969643858,14332.972413347008,8575.690855732479,8130.425572250822,13247.87742684896,11346.08904266345,15444.953886094965,6751.168329660411,9777.766741965079,11601.128698819533,8726.281545196047,12417.91490866339,11931.549200130525,6736.256388623419,9648.018846455194,7504.179923075284,14904.35484529851,11163.008142000786,11141.872916572322,10742.13393216313,13248.247204802703,10247.906663187485,10894.194110103532,15354.23880017227,10021.465911183004,8129.338378322662,7790.2877541380385,10698.038944053242
F12020,106046949326.2412,54000182486.59888,97012730949.46439,66149915624.30031,48063266157.53644,81883448498.89197,100537966876.65645,86930878678.55269,67548383059.62845,73669947358.90385,74846832898.8162,81966052356.65097,81366573556.88971,74594572233.08609,63517627957.867744,59869650407.39345,72824648542.33713,94730280982.22253,69457294170.48386,79294840942.6051,89832071987.02863,64858452499.300964,73995854283.63683,61040792549.89872,86331744339.20067,75647192497.7216,117026493013.58487,100585755051.8628,87207430897.28516,67161421840.553246,90459713826.61992,86408109091.4028,59706443778.98977,60361407455.22283,103025851993.70079,82805429032.86961,66520052224.781,68065292332.40179,93341794297.52629,71217749308.7293,61872532682.928,92315283702.78188,80890457640.35887,98550188319.01974,84397832914.45036,108727017010.0967,94464540560.22556,78710319762.63438,86254857162.70302,58515578499.13047
F202005,1550.7331197719268,1630.8598584554943,1421.6695678843907,1519.0327114174183,1588.3401935979043,1574.7649934134379,1654.02889597773,1504.1785841906924,1555.9504115983377,1652.115078671845,1567.1120498133228,1611.3790477105601,1447.2239014296958,1579.706178529825,1576.267779540718,1577.0845937098015,1624.466220072172,1557.865375775245,1550.2444431301176,1695.2809933940168,1504.672176207049,1582.713974203074,1609.843030576229,1505.6890028625514,1660.5824517847095,1495.450037733326,1649.7962214737104,1609.524420720711,1621.4633090794064,1555.4816593084702,1566.1788923441438,1638.7612158525692,1504.8254774327888,1502.5752855995745,1692.3327358591835,1503.9345051212015,1624.964467767577,1651.97933453131,1612.0008280521815,1586.4221738130213,1577.7092917317862,1422.4917142631139,1537.0451849382798,1501.8113926052024,1640.8187084120693,1586.5874649809105,1501.9799797521282,1541.2234626664329,1514.4702603708506,1634.0478741637974
F202010,25970561039.945335,27902039937.12227,31663864558.610413,69341925828.52498,31699659683.950222,24703317245.11333,50584570249.15809,41085157547.18083,38872948220.5597,28064591621.925755,60402396998.162895,41651720165.73324,22526601995.835716,49683974459.716156,35340915187.28951,51973558331.37212,30050216590.4314,30869604753.001053,21857128792.312767,42416639737.6772,21242226180.018448,17188314487.264008,37755363425.80226,19076263827.663998,33001166223.299538,80680574206.3132,29627907370.06369,34571511608.716385,27336420553.329132,26715022734.8926,25287319321.00544,22624938507.874973,55853967524.54128,34960854064.33301,35776431468.46858,25469991266.34008,39583212229.227264,20789553285.829926,62898823777.378334,47886489239.53935,30416131039.772232,61598886050.201256,38400762788.21821,27578064419.732136,29194603404.33913,36735629691.38628,45306562872.55366,31657325773.639496,40260663249.16614,29962161992.153408
F202013,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,614.9999999999999,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,614.9999999999973,615.0,614.9999999999993,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0
F202014,2555538149202970.0,1.9489122445316944e+16,746974444299718.1,2733845485739896.0,507341622405971.3,4.717095458474834e+16,1219386105229916.8,3.4025326710832776e+16,1802654887444343.0,404663433920175.0,2613594834569796.5,3263788821610387.5,2.7456103358899376e+16,1404928577266462.5,2216698940282588.8,3775073844131903.5,2291188130051217.5,2219119936669381.2,1087090126422763.0,1.5501164552606854e+16,2648382300570538.5,8695305254866671.0,322151828419413.0,4113240494056218.5,5960478273714756.0,1.146964414314231e+16,1255002208307417.2,2.6349156147335816e+16,94791985415193.2,7219135401372568.0,7.58154839171198e+16,1.2961276583253756e+16,574520194707599.6,104530289988748.08,5650929615569950.0,1594265026383121.2,524815603047395.3,3317250979158340.5,7.779199075641656e+16,1.7219912507878182e+16,1048174039332259.1,1595435645442312.0,4.1405663975215544e+16,678162101828159.0,1.6030053779913672e+16,2091740173899405.2,1725710550207053.0,1.0141651364714994e+16,2480964142085978.0,1466444668233596.0
F202017,52150.47853491009,67287.49366335625,78866.84793490186,55347.32821643363,60659.96546677793,61043.70669517559,84397.81757803552,74523.8139828214,84159.64447105757,75991.10861879097,62542.11482515901,80188.8337713528,67330.97274666658,83212.96757352965,77546.21238213939,81130.461554861,69334.44404040353,76410.15781826718,68119.27127176196,64232.31440907449,82442.88613660808,75826.95129247474,72448.84707878402,72856.62228984524,89754.36330418606,58007.11876689599,79412.69978118959,61031.50719262928,68981.44160776559,64684.6673531972,56348.45745570557,69229.82583063314,70791.5005314224,77376.22963135975,81281.66213754794,56651.44790461492,56797.365637137635,43223.973206026225,65587.85290598866,69670.3393128102,58075.38005995868,49778.79195931408,58310.17042869883,72050.99498874146,63092.01014328375,74691.03714097415,77810.03196422543,67025.01091192805,97959.81213325745,76822.12897381267
F22020,7980.917552753923,7880.241560831606,7746.469168916523,7033.151962885189,6862.654745666867,7763.0939458629455,7596.765208258278,6946.419309232088,8048.353210069705,8083.777025437603,6750.461255561644,7578.709468043222,7933.334498809098,6558.590294844342,7441.185525614025,8194.635205817578,8077.031723014582,5872.624623937439,8277.39386170566,8093.913424748978,6792.483737477411,8899.824868763659,6884.3478978302255,7856.399764204399,7928.268959228434,6328.381276029796,8681.00818072333,5924.7567472703995,6648.36189377867,7590.178913405684,8465.909865082624,6321.626847329588,8231.560593635186,7359.907462313002,8715.862661619696,8211.217690177747,8008.713710765794,5462.368795258735,6548.209845789266,6772.696763207271,8650.109943555379,7218.336319117173,7761.362787076149,7266.241966201821,7688.284743113426,8364.999328357966,7436.072915746783,8688.336687815241,6859.596279689849,8802.480373616418
F32020,2508100.6804678966,2803710.0761063057,3158521.3526487597,2051370.8885840091,2309534.8310686396,2689468.678421551,2433444.344340926,2728398.9005383705,2434863.801300509,2679117.2101621614,2957045.466718336,3204423.02234903,2310347.3020172515,1990062.406176565,1849827.7701975796,2163078.537409571,3227204.348394717,2401771.7489631586,2080887.6264468313,3182419.734104322,1854601.331338621,2581284.8502184176,2048456.3474265449,2472068.208691504,2344459.3870364917,2976246.9726295136,1917725.4710522352,2704567.4977420303,3016094.93269336,2641026.3467822373,3003048.698282538,2111792.924649448,3042750.4324422963,3215343.5330510056,2257060.55235813,3040367.7991369087,3167112.5681653996,2587860.2899856293,2154121.0959433606,2349863.8806290375,3597995.9601955726,2857661.6055942974,2709287.494331809,2455398.539669176,2492453.1423917846,3189773.042356349,3792582.008426233,2502710.0567389033,2824251.0493681994,3003024.3862613807
F42020,4332254.803026324,3142976.095697198,3405699.1590270684,9196962.671697795,10045691.352511289,3181881.151229399,1491416.9445347912,4917828.356826458,6534504.7417990435,6664276.431120412,2566586.9067729553,12118142.850811861,8859674.098320754,2829876.6857054043,12846804.050485661,2085873.988959833,6266531.669445207,5194129.338007514,9857081.956071578,3821020.6434986144,2084261.190245574,6521810.640932413,6018278.60492232,3362440.722291227,10309703.522180272,4279232.612293374,2775424.8101480235,1224686.7645485508,15695857.377062643,2478898.3750615534,4080426.636027727,10823360.888381267,6096789.883585969,13601096.462955844,6635426.371057422,2628535.4689791617,7849007.565004757,3105092.3799527837,11250133.510007227,8979217.340902131,2777960.984334017,2262770.046491609,3173295.6816878323,6134191.06967623,5493108.082981679,5115195.994347354,2516813.6175758177,6014447.892244489,6788757.732511799,4974539.711592438
