,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Run 21,Run 22,Run 23,Run 24,Run 25,Run 26,Run 27,Run 28,Run 29,Run 30,Run 31,Run 32,Run 33,Run 34,Run 35,Run 36,Run 37,Run 38,Run 39,Run 40,Run 41,Run 42,Run 43,Run 44,Run 45,Run 46,Run 47,Run 48,Run 49,Run 50
F102022,2837.725914997565,3383.756066065367,5674.8850373822115,3360.01791577035,3373.956908617099,3478.752363196905,4322.648797249015,4663.600155711644,5614.123356758633,3290.114096205743,4164.467174112881,4842.154306516291,4966.085590272249,5298.776092350907,4520.862573220635,4705.408446291325,4833.4286046982015,5104.209188799718,4134.294734096917,3862.4162026462527,3370.948812330628,5118.0080212734665,4939.449166720804,4660.04651381821,4190.043485157573,3643.5020877312836,3643.864468094105,4643.884872017265,3964.711806981319,3187.959756153576,4746.875180517647,5134.768083023588,5188.898263844306,3723.472400684367,4842.87180252416,4992.452419490411,3807.1249953682973,4841.2192752877,3407.0042701293582,5240.866535708062,4772.960810821502,4998.071234916237,3482.750558392986,3219.804625028114,3415.476284758898,4015.019770807807,3757.5785812426907,4577.3432991901755,4761.034177764708,3983.632866588271
F112022,8299.617276977193,8301.433814470656,5669.630589715844,5458.28370202582,6960.634080596249,4673.621221092179,8254.541452226633,4345.041213350008,5926.035078484993,8735.564601327122,5615.443625352613,6407.878161330631,6450.704077262313,7229.456721700073,7485.525383340131,6094.820073854917,6043.5162710066525,7525.402717755629,7743.5292099606895,3053.9323387426566,5921.136413285998,4630.567835306484,5459.439721032761,4749.221697675901,5820.157461368446,3851.953228037243,13981.03626122018,6432.881480772483,11470.66079525743,5786.361219511827,10594.261094602733,5106.402204221545,10150.66057193595,5402.713641606619,4005.7707885863533,6417.906561302851,4207.129349084702,8252.130242926074,9128.495695566402,6773.41534769682,9405.183390252765,5538.658357937245,5806.30900185986,7537.741234359635,4800.9376495970255,4905.623643632143,8078.1262338169345,4678.930653811683,5461.337784484815,6072.513013807156
F12022,48028.03317212505,53305.29965351508,59431.253278146156,58260.15239156952,62238.9299327372,44995.35315406126,43872.14579543673,61099.58885413546,61151.27186925319,37409.04926229,50874.54688222445,41741.392880386236,52506.031210376714,73996.30714323847,59207.492261151325,47587.27921824657,62004.12347542517,53245.124414662576,58903.357426831586,43668.297930962886,53668.71169710647,51886.06808476913,51632.773404364954,60441.951284665105,44898.081093403285,51206.25252729242,56593.50829916032,45475.896729603504,42984.040285939256,52300.95270606554,63967.660023277334,64119.075951514686,42088.1720396802,56686.21117794023,44407.013329513924,48321.07062396141,50477.17762097397,61915.32577886568,59081.48318137329,53224.383821327014,50865.206455036925,63682.380699714144,40041.112003653856,54879.3416825087,54671.64591687975,48883.1157667356,46347.31068704196,58382.69381781533,36202.62103901543,29797.7271039391
F122022,3282.6849895606974,3358.073234338412,3722.356734956763,3175.9531305854143,3218.535748205365,3374.910595770547,3132.387004193055,3206.5799239403514,3457.793319454682,3443.26229681688,3369.292456839702,3410.1155573087067,3195.659012847297,3402.783021899884,3099.353438596506,3439.9606231654293,3123.966512851416,3258.520685711818,3579.589706631213,3318.410495807233,3157.652240901168,3355.4155810874827,3198.1970074189785,3161.0810266841677,3370.8501684164276,3398.8678249346453,3055.621949700925,3298.1696849135456,3230.660094079667,3493.265398948021,3287.372352923626,3116.5499106479892,2993.4155882728323,3399.6372504491483,3323.19496703038,3574.2520254652773,3260.10772023421,3071.3304973893523,3388.782369016926,3721.7155281236305,3228.2798453110845,3126.811576241266,3011.6890456139854,3041.035643401512,3308.6167365382744,3273.204040230911,3701.7224933167204,3569.8561437016206,3009.8477967582376,3351.3567878468402
F22022,5148.543832816017,3750.552202426855,2910.9668181071233,4903.5222907015905,3507.2626590364102,3502.012468157559,3167.8923801830883,2769.757739512979,6236.97632410219,4652.132952194887,5960.833744781065,4158.987920816287,2717.793184727425,2874.5596064786578,3244.8103984719187,4170.035214748459,4044.34600980688,3381.4496467569993,3180.4049967192755,4182.730061995386,2489.1675283147465,1747.5523270930044,2946.574446078003,2963.1878533157355,4368.878298329844,2117.416418998795,4028.6038074140365,6216.6046481302965,2022.6916873240123,3098.850138566595,6123.165367068829,5417.4168354143185,3540.618917599225,3971.192208619418,4952.992391811815,4074.0291111488177,4309.823947652323,2901.3726393343927,6163.830618654373,3349.324036296064,3687.717296440063,3349.4147081325705,3941.2037937378186,3919.6848470262416,3530.4639902461404,3688.506560728422,7179.443978491889,3961.206289841206,2642.9267261212112,2419.644275761587
F32022,601.3705650785,601.2947829723969,601.9101102507275,600.9799890460015,602.1743672027022,602.0475573929322,601.4483178448436,601.9301928501461,601.4088537817184,601.8423374711509,601.3008899939048,601.673253151351,601.7173461014171,601.2086720220555,601.7472390805736,601.9545453836508,601.3380588640065,601.7970229024926,601.8749846257721,601.4714020709798,601.8020368544202,601.7838855959357,601.83612339882,601.7497232435247,602.2341950105747,602.1289353022098,601.8809939863861,602.2538322612784,601.6049192562681,602.3949159900292,601.6341105053059,601.5421268497032,602.1894936903141,601.2133496918565,601.668093902799,601.7354094797433,601.6546586533887,601.4955332018203,601.2876733556463,601.46378952297,602.6910522446035,601.4778750465625,601.3426469628754,602.1254020379096,601.4063195537946,601.8521120870839,601.9495140635169,601.4534136224337,602.0211483204153,601.8343708803203
F42022,1320.5593969403008,1303.3328558284559,1289.4220193554315,1193.56245489616,1280.0325131472628,1233.1374168425166,1242.656074406443,1179.8729667861032,1252.6555901356446,1278.8798029159914,1278.1516608507754,1107.5922818508184,1193.243374048292,1259.9231918933283,1308.9098309282524,1241.4784658113765,1305.6651080097913,1218.9489770788275,1267.3453194734348,1285.5508756876816,1273.6772244949846,1203.3134944257345,1141.2723310972215,1240.3968259637159,1209.837780700207,1206.3509744994892,1212.629131399917,1238.4768848172935,1187.1132418045527,1194.9511030210401,1258.242894810886,1216.79848011659,1295.6662354366463,1326.896077578878,1330.6660191115925,1283.8288213796689,1339.063230770064,1275.0211149600011,1278.5886526695326,1274.1790751275885,1271.7127624425445,1278.222278401182,1157.6076300915497,1219.7648687534727,1299.2266508541602,1264.0156960478078,1188.1596170087603,1211.583614795582,1311.6986906791858,1183.155785312957
F52022,920.676043602513,919.6584440140936,915.0297893650678,915.3163747252861,917.3210016609668,921.7544460702093,918.9839715288101,915.4879453508682,914.8039088990064,919.1827533628064,913.8529883510618,919.7384640028799,922.6613774146034,919.638365290407,922.5141028516919,917.502131697437,920.8234632867848,916.8772957592735,917.2869742198196,918.1601309412881,915.9231565239614,919.7271556855051,918.7279185788606,916.3629553349878,923.23961985,920.3349858529972,922.4321126046543,913.2828711152223,922.4279775982607,923.7420171796853,924.0937918022038,920.3424863941135,918.7998255540148,913.9706247016024,918.0475228765171,915.7821103037722,925.556582621614,923.8428034647583,923.8524036376323,921.2805758962401,916.5530461252938,923.3941846150258,915.3300558242809,919.4728670888948,926.6020905498852,920.7496202184711,925.1100193326857,919.1294291018012,923.3986553505853,916.6416438909292
F62022,1623532081.1573763,3282506312.2692885,2731618792.175491,1041154787.3583195,2760694965.6072865,1882056167.8633788,971871968.3768502,2980151803.2232537,2639851100.450336,684530166.6033375,716741733.8563232,1192241426.8514986,1456187473.1558783,486724755.94028944,482252168.9139083,3249696722.7449927,700721024.6489009,2554327305.8335667,2948077920.245395,2258936819.867814,958104567.244779,591504770.9582424,3260696518.5568347,1461117313.962016,1403969023.5939536,965791766.0314692,891937240.1151882,200013252.74502128,1415836673.0901766,494238317.5870662,2268881282.3236094,3052986716.447611,2966283881.261139,2012226340.013019,1185902204.3401704,1003246637.9827662,3656844139.9343867,6602474427.645077,837015665.2835196,1810542485.1908538,2494407346.379273,168565767.97386083,1180913147.0713267,942576311.6987886,2152901636.3768682,683349141.647855,550531769.4578106,1673925046.2765083,685652999.1419737,1702443508.192796
F72022,5666.2693284102,4715.505605222972,3937.704551427825,3499.5037316101925,4731.825087004632,7826.225300953549,3782.6396365645833,6616.901074165802,4450.641412923571,5803.14257302261,5505.7146482835815,8832.820178596545,2905.1955729833553,3806.6239268071104,8032.923970671079,7563.752429475675,5111.143745266701,3724.9526046627325,5997.988272940321,5344.797097907058,5574.077780842474,6927.202928950396,6451.207123715868,4158.03054896281,3610.4975002506417,5740.270217081752,5125.802948561835,4719.754788718199,4643.412857691192,3117.844247320245,3266.5815909655216,4304.856477206561,8193.328062717583,5082.351711900836,3729.395279764315,5113.990657237222,5971.242322774643,6210.32041343339,7446.6877932783955,5970.803845462158,6699.015982853469,4846.294975368697,5080.72622724872,5621.8487538371955,5913.300910924055,3513.037301286051,4517.158650178848,4076.95864555004,3031.3408664228273,7116.329978384464
